configuration_id,component_count,components,system_voltage_v,analysis_period_min,active_duration_min,sleep_duration_min,peak_duration_min,avg_active_current_ma,avg_sleep_current_ma,avg_peak_current_ma,calculated_energy_mwh,target_energy_mwh,component_profiles,anomaly_prediction,anomaly_score,anomaly_status
796,2,BMP280 + nRF24L01+,3.3,1440,728.5598510318371,621.7881801933654,0.0,2.867121412858234,0.0007781623074998,0.0,229.85317804734652,235.13288393436915,"BMP280:active=1087.67,idle=162.93,sleep=189.39,peak=0.00 | nRF24L01+:active=369.45,idle=16.37,sleep=1054.18,peak=0.00",1,0.12953579771166218,NORMAL
797,4,INA219 + HC-SR04 + DHT22 / AM2302 + HC-SR501,3.3,720,709.5056358988335,0.0,0.0,0.0,0.0,0.0,,0.0,"INA219:active=720.00,idle=0.00,sleep=0.00,peak=0.00 | HC-SR04:active=678.02,idle=41.98,sleep=0.00,peak=0.00 | DHT22 / AM2302:active=720.00,idle=0.00,sleep=0.00,peak=0.00 | HC-SR501:active=720.00,idle=0.00,sleep=0.00,peak=0.00",1,0.15577549946328784,NORMAL
798,4,SSD1306 OLED controller + ESP32 + nRF24L01+ + Raspberry Pi Pico,3.3,30,4.561031100658775,24.965160705329485,0.0,16.24312170001092,0.3955629733844053,0.0,18.47405900080382,18.88432756754965,"SSD1306 OLED controller:active=0.00,idle=0.00,sleep=30.00,peak=0.00 | ESP32:active=7.17,idle=0.00,sleep=22.83,peak=0.00 | nRF24L01+:active=11.08,idle=1.90,sleep=17.03,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=30.00,peak=0.00",1,0.1619241813683544,NORMAL
799,3,BME280 + ESP32-S3 + HC-SR04,3.3,360,229.5551604840251,83.8140705460982,0.0,0.0,0.007,0.0,,0.0,"BME280:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | ESP32-S3:active=108.56,idle=0.00,sleep=251.44,peak=0.00 | HC-SR04:active=220.11,idle=139.89,sleep=0.00,peak=0.00",1,0.2062181919334803,NORMAL
800,2,Arduino Uno / ATmega328P + DHT22 / AM2302,4.15,120,118.1328559421591,0.0,1.8671440578409135,0.0,0.0,2.5,,0.0,"Arduino Uno / ATmega328P:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | DHT22 / AM2302:active=116.27,idle=0.00,sleep=0.00,peak=3.73",1,0.07590935527014431,NORMAL
801,2,BME280 + HC-SR04,4.15,360,286.445500264955,0.0,0.0,0.0,0.0,0.0,,0.0,"BME280:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | HC-SR04:active=212.89,idle=147.11,sleep=0.00,peak=0.00",1,0.17249616242481153,NORMAL
802,4,BME280 + ESP32 + Raspberry Pi Pico + ESP32-S3,3.3,60,34.56032989012196,25.439670109878044,0.0,0.0,0.769594051851467,0.0,,0.0,"BME280:active=60.00,idle=0.00,sleep=0.00,peak=0.00 | ESP32:active=41.96,idle=0.00,sleep=18.04,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=60.00,peak=0.00 | ESP32-S3:active=36.28,idle=0.00,sleep=23.72,peak=0.00",1,0.16154844156699139,NORMAL
803,4,Raspberry Pi Pico + HC-05 + BME280 + DS18B20,3.3,120,68.29761233420552,40.97442554800884,0.8342862194805782,0.0,0.952014098976346,1.5,,0.0,"Raspberry Pi Pico:active=0.00,idle=0.00,sleep=120.00,peak=0.00 | HC-05:active=104.15,idle=15.85,sleep=0.00,peak=0.00 | BME280:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | DS18B20:active=49.04,idle=23.72,sleep=43.90,peak=3.34",1,0.09554230154661353,NORMAL
804,4,HC-SR04 + MPU6050 + Raspberry Pi Pico + BMP280,3.3,120,59.14394727320466,48.610958599225256,0.0,6.104628039920386,0.8054396654975086,0.0,92.27677818706032,88.7880289752044,"HC-SR04:active=81.54,idle=38.46,sleep=0.00,peak=0.00 | MPU6050:active=56.64,idle=2.22,sleep=61.14,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=120.00,peak=0.00 | BMP280:active=98.40,idle=8.30,sleep=13.30,peak=0.00",1,0.15242339790296583,NORMAL
805,1,DHT22 / AM2302,3.3,1440,1440.0,0.0,0.0,2.5,0.0,0.0,198.0,196.45085788685017,"DHT22 / AM2302:active=1440.00,idle=0.00,sleep=0.00,peak=0.00",1,0.09393371039178217,NORMAL
806,3,ESP32-S3 + MPU6050 + DHT22 / AM2302,3.3,720,507.6595971620991,152.80508331738324,0.0,39.13836602233327,0.0093634068548733,0.0,3278.6647709050435,3228.128792137957,"ESP32-S3:active=622.73,idle=0.00,sleep=97.27,peak=0.00 | MPU6050:active=180.25,idle=178.61,sleep=361.14,peak=0.00 | DHT22 / AM2302:active=720.00,idle=0.00,sleep=0.00,peak=0.00",1,0.15304249980007933,NORMAL
807,3,MPU6050 + DS18B20 + BME280,3.3,30,18.145656457746693,8.28059304060644,0.0,0.0,0.0060633595498731,0.0,,0.0,"MPU6050:active=11.49,idle=4.24,sleep=14.27,peak=0.00 | DS18B20:active=12.95,idle=6.48,sleep=10.57,peak=0.00 | BME280:active=30.00,idle=0.00,sleep=0.00,peak=0.00",1,0.21323858768589676,NORMAL
808,3,HC-SR04 + BMP280 + ESP32,3.3,1440,706.9573382001398,577.3346983547385,1.1463780489603763,17.740436690617948,0.0026548905871167,0.0368499999999999,2107.920664584265,2155.8492422916274,"HC-SR04:active=1092.05,idle=347.95,sleep=0.00,peak=0.00 | BMP280:active=139.20,idle=115.74,sleep=1181.62,peak=3.44 | ESP32:active=889.62,idle=0.00,sleep=550.38,peak=0.00",1,0.052196896981284935,NORMAL
809,4,SSD1306 OLED controller + DS18B20 + ESP32 + MPU6050,3.3,30,8.09579224133585,19.30091921770436,0.0,6.978349806427697,0.0089409439895924,0.0,12.468294450582563,12.512489603317013,"SSD1306 OLED controller:active=0.00,idle=0.00,sleep=30.00,peak=0.00 | DS18B20:active=19.24,idle=6.39,sleep=4.37,peak=0.00 | ESP32:active=7.78,idle=0.00,sleep=22.22,peak=0.00 | MPU6050:active=5.36,idle=4.02,sleep=20.61,peak=0.00",1,0.1875891477381792,NORMAL
810,1,BME280,3.3,720,720.0,0.0,0.0,0.0,0.0,0.0,,0.0,"BME280:active=720.00,idle=0.00,sleep=0.00,peak=0.00",1,0.16551468003168956,NORMAL
811,1,DS18B20,5.0,360,63.743463099915054,257.72777914278413,0.782060760528277,1.0,0.00075,1.4999999999999998,5.428180008151011,5.553920830865922,"DS18B20:active=63.74,idle=37.75,sleep=257.73,peak=0.78",1,0.03565737849376782,NORMAL
812,1,BMP280,3.3,1440,646.2982212841091,287.5601350551591,0.0,0.00274,0.0001,0.0,0.1017625017304526,0.1033551218847483,"BMP280:active=646.30,idle=506.14,sleep=287.56,peak=0.00",1,0.1420903406582516,NORMAL
813,1,INA219,3.3,720,720.0,0.0,0.0,0.0,0.0,0.0,,0.0,"INA219:active=720.00,idle=0.00,sleep=0.00,peak=0.00",1,0.16551468003168956,NORMAL
814,1,HC-SR501,3.3,1440,1440.0,0.0,0.0,65.0,0.0,0.0,5148.0,5123.82505438198,"HC-SR501:active=1440.00,idle=0.00,sleep=0.00,peak=0.00",1,0.04764237969039886,NORMAL
815,2,ESP32 + MPU6050,3.3,60,12.224021152447646,44.36985015359157,2.4852261744177904,14.806156774708926,0.0091262855563369,240.0,85.56400510855549,88.42864435385476,"ESP32:active=13.35,idle=0.00,sleep=41.68,peak=4.97 | MPU6050:active=11.10,idle=1.84,sleep=47.06,peak=0.00",1,0.023589514856570015,NORMAL
816,1,SSD1306 OLED controller,3.3,120,0.0,120.0,0.0,0.0,0.01,0.0,0.066,0.0660678451676985,"SSD1306 OLED controller:active=0.00,idle=0.00,sleep=120.00,peak=0.00",1,0.18443504334169475,NORMAL
817,4,nRF24L01+ + DS18B20 + HC-05 + INA219,3.3,720,473.2836954684605,218.2532232643516,0.3327022729550147,0.0,0.0008088509251439,13.5,,0.0,"nRF24L01+:active=294.93,idle=81.22,sleep=342.52,peak=1.33 | DS18B20:active=168.16,idle=21.34,sleep=530.50,peak=0.00 | HC-05:active=710.04,idle=9.96,sleep=0.00,peak=0.00 | INA219:active=720.00,idle=0.00,sleep=0.00,peak=0.00",1,0.11427430023815688,NORMAL
818,2,INA219 + Raspberry Pi Pico,3.3,360,180.0,180.0,0.0,0.0,1.3,0.0,,0.0,"INA219:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=360.00,peak=0.00",1,0.10535718661869342,NORMAL
819,3,SSD1306 OLED controller + BMP280 + HC-SR501,3.3,1440,707.7396167097692,703.2189758678186,0.0,44.08489120843517,0.0068574968296834,0.0,5148.899123377038,5050.333456256254,"SSD1306 OLED controller:active=0.00,idle=0.00,sleep=1440.00,peak=0.00 | BMP280:active=683.22,idle=87.12,sleep=669.66,peak=0.00 | HC-SR501:active=1440.00,idle=0.00,sleep=0.00,peak=0.00",1,0.09311421292844507,NORMAL
820,2,Raspberry Pi Pico + HC-SR501,3.3,1440,720.0,720.0,0.0,65.0,1.3,0.0,5250.96,5269.026572359776,"Raspberry Pi Pico:active=0.00,idle=0.00,sleep=1440.00,peak=0.00 | HC-SR501:active=1440.00,idle=0.00,sleep=0.00,peak=0.00",-1,-0.011571159478301007,ANOMALY
821,1,Raspberry Pi Pico,3.3,30,0.0,30.0,0.0,0.0,1.3,0.0,2.145,2.144137943874678,"Raspberry Pi Pico:active=0.00,idle=0.00,sleep=30.00,peak=0.00",1,0.08850928768301602,NORMAL
822,4,DHT22 / AM2302 + ESP32-S3 + SSD1306 OLED controller + HC-SR04,3.3,60,31.932687988260007,25.42041613514514,0.8355824847412848,20.120815919767885,0.0087702306587257,52.99778656957367,151.94109231826988,146.4003563496803,"DHT22 / AM2302:active=57.14,idle=0.00,sleep=0.00,peak=2.86 | ESP32-S3:active=17.84,idle=0.00,sleep=41.68,peak=0.48 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=60.00,peak=0.00 | HC-SR04:active=52.75,idle=7.25,sleep=0.00,peak=0.00",1,0.10543347743246301,NORMAL
823,1,HC-05,3.3,720,678.0669782640445,0.0,0.0,30.0,0.0,0.0,1137.2610436994937,1210.2313722858255,"HC-05:active=678.07,idle=41.93,sleep=0.00,peak=0.00",1,0.1470090247453158,NORMAL
824,1,ESP32-S3,3.3,360,222.8716400610286,137.1283599389714,0.0,91.7,0.007,0.0,1124.1059110663743,1110.2584851354366,"ESP32-S3:active=222.87,idle=0.00,sleep=137.13,peak=0.00",1,0.07850661704704853,NORMAL
825,1,HC-SR501,3.3,30,30.0,0.0,0.0,65.0,0.0,0.0,107.25,107.52838308168066,"HC-SR501:active=30.00,idle=0.00,sleep=0.00,peak=0.00",1,0.14920931814686506,NORMAL
826,3,nRF24L01+ + HC-SR04 + BMP280,3.3,1440,594.5953980697599,466.44498502725054,0.612856341387446,8.900885266320458,0.0004475933601002,0.03685,951.4617069743535,949.8444161528598,"nRF24L01+:active=429.84,idle=402.17,sleep=608.00,peak=0.00 | HC-SR04:active=734.56,idle=705.44,sleep=0.00,peak=0.00 | BMP280:active=619.39,idle=27.44,sleep=791.34,peak=1.84",1,0.09171568106375033,NORMAL
827,2,Arduino Uno / ATmega328P + BME280,4.15,360,360.0,0.0,0.0,0.0,0.0,0.0,,0.0,"Arduino Uno / ATmega328P:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | BME280:active=360.00,idle=0.00,sleep=0.00,peak=0.00",1,0.16642858946650763,NORMAL
828,2,BMP280 + MPU6050,3.3,30,19.28986163129659,7.104014881501654,0.0,1.2497148916473952,0.0079030964365133,0.0,2.659706727590561,2.585123444522507,"BMP280:active=26.24,idle=0.75,sleep=3.01,peak=0.00 | MPU6050:active=12.34,idle=6.46,sleep=11.20,peak=0.00",1,0.20642644888057837,NORMAL
829,4,Arduino Uno / ATmega328P + HC-SR04 + DHT22 / AM2302 + ESP32,4.15,1440,1187.2224993638429,231.78123598220384,0.0,0.0,0.00814,0.0,,0.0,"Arduino Uno / ATmega328P:active=1440.00,idle=0.00,sleep=0.00,peak=0.00 | HC-SR04:active=1356.01,idle=83.99,sleep=0.00,peak=0.00 | DHT22 / AM2302:active=1440.00,idle=0.00,sleep=0.00,peak=0.00 | ESP32:active=512.88,idle=0.00,sleep=927.12,peak=0.00",1,0.06704540195087638,NORMAL
830,3,DHT22 / AM2302 + SSD1306 OLED controller + Arduino Uno / ATmega328P,3.3,1440,960.0,480.0,0.0,0.0,0.01,0.0,,0.0,"DHT22 / AM2302:active=1440.00,idle=0.00,sleep=0.00,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=1440.00,peak=0.00 | Arduino Uno / ATmega328P:active=1440.00,idle=0.00,sleep=0.00,peak=0.00",1,0.12936301032490305,NORMAL
831,3,HC-05 + Raspberry Pi Pico + BME280,3.3,120,67.75835490196208,40.0,0.0,0.0,1.3,0.0,,0.0,"HC-05:active=83.28,idle=36.72,sleep=0.00,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=120.00,peak=0.00 | BME280:active=120.00,idle=0.00,sleep=0.00,peak=0.00",1,0.1353144944599481,NORMAL
832,3,DS18B20 + DHT22 / AM2302 + nRF24L01+,3.3,720,464.50971981755066,195.2386543848125,0.0,5.18396556857425,0.0007818575220362,0.0,397.5396752637662,403.6088248150448,"DS18B20:active=212.32,idle=46.36,sleep=461.32,peak=0.00 | DHT22 / AM2302:active=720.00,idle=0.00,sleep=0.00,peak=0.00 | nRF24L01+:active=461.21,idle=134.39,sleep=124.40,peak=0.00",1,0.18241986758573836,NORMAL
833,2,ESP32 + DHT22 / AM2302,3.3,30,24.6626020564906,5.3373979435094,0.0,10.876505913470735,0.00814,0.0,29.511502188108125,29.413996681185097,"ESP32:active=19.33,idle=0.00,sleep=10.67,peak=0.00 | DHT22 / AM2302:active=30.00,idle=0.00,sleep=0.00,peak=0.00",1,0.20342037304796812,NORMAL
834,3,nRF24L01+ + BME280 + DS18B20,3.3,120,66.71127707500163,40.72256953807737,0.0,0.0,0.000841925977538,0.0,,0.0,"nRF24L01+:active=22.99,idle=22.14,sleep=74.87,peak=0.00 | BME280:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | DS18B20:active=57.14,idle=15.56,sleep=47.30,peak=0.00",1,0.2198790995548488,NORMAL
835,1,BME280,3.3,360,360.0,0.0,0.0,0.0,0.0,0.0,,0.0,"BME280:active=360.00,idle=0.00,sleep=0.00,peak=0.00",1,0.18200890968177708,NORMAL
836,3,BME280 + SSD1306 OLED controller + MPU6050,3.3,30,11.951983261387978,17.085357136420736,0.0,0.0,0.01,0.0,,0.0,"BME280:active=30.00,idle=0.00,sleep=0.00,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=30.00,peak=0.00 | MPU6050:active=5.86,idle=2.89,sleep=21.26,peak=0.00",1,0.2093954282603639,NORMAL
837,1,HC-05,3.3,30,26.061911765265044,0.0,0.0,30.0,0.0,0.0,44.73491323597071,43.53208553837533,"HC-05:active=26.06,idle=3.94,sleep=0.00,peak=0.00",1,0.18459967840123537,NORMAL
838,3,HC-SR501 + HC-05 + ESP32,3.3,30,27.694718860750083,1.3310886166923028,0.0,40.7221258979812,0.00814,0.0,187.37271356074592,186.77949464707197,"HC-SR501:active=30.00,idle=0.00,sleep=0.00,peak=0.00 | HC-05:active=27.08,idle=2.92,sleep=0.00,peak=0.00 | ESP32:active=26.01,idle=0.00,sleep=3.99,peak=0.00",1,0.18692832072009585,NORMAL
839,2,DS18B20 + nRF24L01+,4.15,1440,788.6837984687043,517.639167229107,0.0,7.62477542281217,0.0007999698547453,0.0,832.084479690309,814.5786234018321,"DS18B20:active=562.83,idle=186.77,sleep=690.39,peak=0.00 | nRF24L01+:active=1014.53,idle=80.58,sleep=344.88,peak=0.00",1,0.0892289860762317,NORMAL
840,2,BME280 + MPU6050,3.3,60,45.17079441584805,3.706311448197696,0.0,0.0,0.01,0.0,,0.0,"BME280:active=60.00,idle=0.00,sleep=0.00,peak=0.00 | MPU6050:active=30.34,idle=22.25,sleep=7.41,peak=0.00",1,0.2153211489226194,NORMAL
841,2,MPU6050 + HC-05,3.3,360,250.5691896751037,51.43653009317192,0.0,17.64898322697097,0.01,0.0,528.7584608321938,536.3649181759679,"MPU6050:active=237.15,idle=19.98,sleep=102.87,peak=0.00 | HC-05:active=263.99,idle=96.01,sleep=0.00,peak=0.00",1,0.19412988451778068,NORMAL
842,3,HC-SR501 + DHT22 / AM2302 + Raspberry Pi Pico,3.3,120,80.0,40.0,0.0,33.75,1.3,0.0,454.08,456.7141189124535,"HC-SR501:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | DHT22 / AM2302:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=120.00,peak=0.00",1,0.09989135361212831,NORMAL
843,3,DS18B20 + BMP280 + ESP32-S3,3.3,30,14.113251524671462,12.955032329649294,0.0,55.0406276653952,0.0011459567548929,0.0,128.1751444339174,130.16789638277464,"DS18B20:active=9.41,idle=7.83,sleep=12.76,peak=0.00 | BMP280:active=7.62,idle=0.97,sleep=21.42,peak=0.00 | ESP32-S3:active=25.31,idle=0.00,sleep=4.69,peak=0.00",1,0.169739658055988,NORMAL
844,2,HC-05 + nRF24L01+,3.3,1440,1058.272412981701,167.724221913152,0.0,20.422661325515456,0.0009,0.0,2556.7291312376988,2530.198192696256,"HC-05:active=1032.54,idle=407.46,sleep=0.00,peak=0.00 | nRF24L01+:active=1084.00,idle=20.55,sleep=335.45,peak=0.00",1,0.12391523686441025,NORMAL
845,1,Raspberry Pi Pico,3.3,360,0.0,360.0,0.0,0.0,1.3,0.0,25.74,25.306120242262374,"Raspberry Pi Pico:active=0.00,idle=0.00,sleep=360.00,peak=0.00",1,0.06029374661773479,NORMAL
846,1,MPU6050,3.3,360,129.37502962184288,138.2320636255692,0.0,3.9,0.01,0.0,27.85237953823632,27.457704921474708,"MPU6050:active=129.38,idle=92.39,sleep=138.23,peak=0.00",1,0.17878496388255372,NORMAL
847,2,DHT22 / AM2302 + BMP280,3.3,60,48.59947277658631,5.491653156135567,0.0,1.5442752414294714,0.0001,0.0,8.25573128689432,8.136673385675548,"DHT22 / AM2302:active=60.00,idle=0.00,sleep=0.00,peak=0.00 | BMP280:active=37.20,idle=11.82,sleep=10.98,peak=0.00",1,0.21270868085614497,NORMAL
848,4,nRF24L01+ + Raspberry Pi Pico + ESP32-S3 + BMP280,3.3,720,227.4933780391657,489.593263187016,0.0350875148924462,42.52461890909582,0.4793564945197051,355.0,2182.6777399768566,2170.1791419838464,"nRF24L01+:active=188.00,idle=7.29,sleep=524.72,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=720.00,peak=0.00 | ESP32-S3:active=398.81,idle=0.00,sleep=321.05,peak=0.14 | BMP280:active=323.17,idle=4.23,sleep=392.61,peak=0.00",-1,-0.038331086187688435,ANOMALY
849,2,DS18B20 + HC-05,4.15,360,250.56506466119453,26.009707372870604,0.0,19.036914392802714,0.00075,0.0,686.5916206669057,688.9266573677378,"DS18B20:active=189.45,idle=118.53,sleep=52.02,peak=0.00 | HC-05:active=311.68,idle=48.32,sleep=0.00,peak=0.00",1,0.16316663755067246,NORMAL
850,3,ESP32-S3 + MPU6050 + BME280,3.3,360,184.03115325165336,141.27545137590835,0.0,0.0,0.0078941153891476,0.0,,0.0,"ESP32-S3:active=62.49,idle=0.00,sleep=297.51,peak=0.00 | MPU6050:active=129.60,idle=104.08,sleep=126.32,peak=0.00 | BME280:active=360.00,idle=0.00,sleep=0.00,peak=0.00",1,0.20348595635134858,NORMAL
851,4,INA219 + nRF24L01+ + SSD1306 OLED controller + BME280,3.3,30,17.689623037373536,11.874601096003987,0.0,0.0,0.0066475614926523,0.0,,0.0,"INA219:active=30.00,idle=0.00,sleep=0.00,peak=0.00 | nRF24L01+:active=10.76,idle=1.74,sleep=17.50,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=30.00,peak=0.00 | BME280:active=30.00,idle=0.00,sleep=0.00,peak=0.00",1,0.20290003874053253,NORMAL
852,4,BMP280 + HC-SR04 + nRF24L01+ + INA219,3.3,720,360.15826745443985,264.12815730216823,0.8663722235583887,0.0,0.0005004211184342,0.03685,,0.0,"BMP280:active=155.85,idle=32.99,sleep=527.70,peak=3.47 | HC-SR04:active=464.61,idle=255.39,sleep=0.00,peak=0.00 | nRF24L01+:active=100.18,idle=91.01,sleep=528.81,peak=0.00 | INA219:active=720.00,idle=0.00,sleep=0.00,peak=0.00",1,0.11498037515738757,NORMAL
853,1,HC-05,3.3,30,22.02751002251432,0.0,0.0,30.0,0.0,0.0,39.853287127242325,41.139947389105366,"HC-05:active=22.03,idle=7.97,sleep=0.00,peak=0.00",1,0.18407754051323494,NORMAL
854,3,nRF24L01+ + DS18B20 + BMP280,3.3,60,23.99338037995452,27.78864292464995,0.0,2.6023543493852954,0.0006426563326081,0.0,10.30743392194656,10.37758186183884,"nRF24L01+:active=14.24,idle=0.83,sleep=44.94,peak=0.00 | DS18B20:active=26.36,idle=19.35,sleep=14.29,peak=0.00 | BMP280:active=31.38,idle=4.48,sleep=24.14,peak=0.00",1,0.2133721433827882,NORMAL
855,1,BME280,3.3,60,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,"BME280:active=60.00,idle=0.00,sleep=0.00,peak=0.00",1,0.20809052361625596,NORMAL
856,3,BME280 + HC-05 + INA219,3.3,120,113.26104536856762,0.0,0.0,0.0,0.0,0.0,,0.0,"BME280:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | HC-05:active=99.78,idle=20.22,sleep=0.00,peak=0.00 | INA219:active=120.00,idle=0.00,sleep=0.00,peak=0.00",1,0.21373878088606257,NORMAL
857,3,DS18B20 + HC-SR04 + INA219,5.0,30,19.904869264986257,3.130496441523972,0.0,0.0,0.00075,0.0,,0.0,"DS18B20:active=14.04,idle=6.57,sleep=9.39,peak=0.00 | HC-SR04:active=15.68,idle=14.32,sleep=0.00,peak=0.00 | INA219:active=30.00,idle=0.00,sleep=0.00,peak=0.00",1,0.13768291080413414,NORMAL
858,4,BMP280 + SSD1306 OLED controller + HC-05 + BME280,3.3,1440,839.6429715254675,512.9614500216945,0.0,0.0,0.0070478905283219,0.0,,0.0,"BMP280:active=714.86,idle=113.29,sleep=611.85,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=1440.00,peak=0.00 | HC-05:active=1203.71,idle=236.29,sleep=0.00,peak=0.00 | BME280:active=1440.00,idle=0.00,sleep=0.00,peak=0.00",1,0.11704821955316913,NORMAL
859,1,HC-SR04,5.0,1440,1189.2987229284986,0.0,0.0,15.0,0.0,0.0,1528.4069498392066,1532.844428160098,"HC-SR04:active=1189.30,idle=250.70,sleep=0.00,peak=0.00",1,0.04137522104005553,NORMAL
860,2,HC-SR04 + SSD1306 OLED controller,4.15,30,8.480941418771291,15.0,0.0,15.0,0.01,0.0,19.422309651423703,19.12151560345933,"HC-SR04:active=16.96,idle=13.04,sleep=0.00,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=30.00,peak=0.00",1,0.15480156815356938,NORMAL
861,1,Arduino Uno / ATmega328P,5.0,120,120.0,0.0,0.0,0.0,0.0,0.0,,0.0,"Arduino Uno / ATmega328P:active=120.00,idle=0.00,sleep=0.00,peak=0.00",1,0.14027254662033634,NORMAL
862,3,DHT22 / AM2302 + INA219 + BME280,3.3,60,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,"DHT22 / AM2302:active=60.00,idle=0.00,sleep=0.00,peak=0.00 | INA219:active=60.00,idle=0.00,sleep=0.00,peak=0.00 | BME280:active=60.00,idle=0.00,sleep=0.00,peak=0.00",1,0.219041555426161,NORMAL
863,3,Arduino Uno / ATmega328P + nRF24L01+ + DHT22 / AM2302,3.3,360,270.3796187280765,71.27140461114938,0.0,0.0,0.0009,0.0,,0.0,"Arduino Uno / ATmega328P:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | nRF24L01+:active=91.14,idle=55.05,sleep=213.81,peak=0.00 | DHT22 / AM2302:active=360.00,idle=0.00,sleep=0.00,peak=0.00",1,0.2063822484875294,NORMAL
864,3,Raspberry Pi Pico + Arduino Uno / ATmega328P + BMP280,4.15,1440,775.4159247944266,642.4368782570897,1.0433681668363108,0.0,0.9713269346877492,0.03685,,0.0,"Raspberry Pi Pico:active=0.00,idle=0.00,sleep=1440.00,peak=0.00 | Arduino Uno / ATmega328P:active=1440.00,idle=0.00,sleep=0.00,peak=0.00 | BMP280:active=886.25,idle=63.31,sleep=487.31,peak=3.13",-1,-0.017345352311052387,ANOMALY
865,1,nRF24L01+,3.3,120,34.33331285234537,62.1180361145948,0.0,11.3,0.0009,0.0,21.3749033514976,21.148044281897334,"nRF24L01+:active=34.33,idle=23.55,sleep=62.12,peak=0.00",1,0.19450495753905683,NORMAL
866,4,ESP32-S3 + ESP32 + Raspberry Pi Pico + Arduino Uno / ATmega328P,3.3,60,23.872752741962195,36.127247258037805,0.0,0.0,0.5441301757528322,0.0,,0.0,"ESP32-S3:active=10.70,idle=0.00,sleep=49.30,peak=0.00 | ESP32:active=24.79,idle=0.00,sleep=35.21,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=60.00,peak=0.00 | Arduino Uno / ATmega328P:active=60.00,idle=0.00,sleep=0.00,peak=0.00",1,0.17232641387606418,NORMAL
867,2,HC-SR04 + HC-05,4.15,120,99.24693746642733,0.0,0.0,23.35423973904905,0.0,0.0,330.2970907208834,336.4178926256941,"HC-SR04:active=87.94,idle=32.06,sleep=0.00,peak=0.00 | HC-05:active=110.55,idle=9.45,sleep=0.00,peak=0.00",1,0.16400573609932578,NORMAL
868,4,Raspberry Pi Pico + Arduino Uno / ATmega328P + INA219 + ESP32-S3,3.3,120,69.38570137547794,50.614298624522064,0.0,0.0,0.7733842245006766,0.0,,0.0,"Raspberry Pi Pico:active=0.00,idle=0.00,sleep=120.00,peak=0.00 | Arduino Uno / ATmega328P:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | INA219:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | ESP32-S3:active=37.54,idle=0.00,sleep=82.46,peak=0.00",1,0.15865841387072893,NORMAL
869,4,BME280 + ESP32-S3 + ESP32 + Arduino Uno / ATmega328P,3.3,1440,1086.476092042905,352.37808300685015,1.1458249502446676,0.0,0.0076377795096333,240.00000000000003,,0.0,"BME280:active=1440.00,idle=0.00,sleep=0.00,peak=0.00 | ESP32-S3:active=819.05,idle=0.00,sleep=620.95,peak=0.00 | ESP32:active=646.86,idle=0.00,sleep=788.56,peak=4.58 | Arduino Uno / ATmega328P:active=1440.00,idle=0.00,sleep=0.00,peak=0.00",-1,-0.014633416451600323,ANOMALY
870,1,ESP32-S3,3.3,360,93.33062145595989,266.6693785440401,0.0,91.7,0.007,0.0,470.8156570238732,479.99625954896135,"ESP32-S3:active=93.33,idle=0.00,sleep=266.67,peak=0.00",1,0.06273869228318196,NORMAL
871,3,BMP280 + INA219 + DS18B20,3.3,720,421.0062075319568,198.63044839653605,0.0,0.0,0.0005812675407403,0.0,,0.0,"BMP280:active=370.25,idle=195.06,sleep=154.69,peak=0.00 | INA219:active=720.00,idle=0.00,sleep=0.00,peak=0.00 | DS18B20:active=172.77,idle=106.03,sleep=441.20,peak=0.00",1,0.191015536633317,NORMAL
